数据月份,订单日期,年份,月份,日,经销商,店铺,商品编码,商品名称,产品名称,产品大类,数量,GMV,含税进货价,省,市,区县
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐TOTOLE调味旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,2.0,18.9,7.8,广东省,江门市,开平市
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,广东省,深圳市,光明区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,广东省,深圳市,坪山区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,40.0,257.4,7.8,广西壮族自治区,柳州市,柳江区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,15.0,94.9995,7.8,江苏省,南京市,六合区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,40.0,271.7,7.8,江苏省,南通市,海安市
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐家凯专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,30.0,217.8,7.8,江苏省,扬州市,宝应县
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,2.0,15.4084,7.8,江苏省,扬州市,广陵区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,3.0,25.8999,7.8,江苏省,扬州市,邗江区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,2.0,15.4084,7.8,江苏省,扬州市,邗江区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,江苏省,无锡市,新吴区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,3.0,24.9,7.8,江苏省,无锡市,梁溪区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,8.0,48.96,7.8,江苏省,盐城市,阜宁县
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,3.0,19.4301,7.8,江苏省,苏州市,昆山市
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,江苏省,苏州市,虎丘区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,3.0,25.8999,7.8,江苏省,连云港市,灌南县
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,江苏省,连云港市,赣榆区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,15.0,94.9995,7.8,江西省,九江市,浔阳区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,4.0,27.81,7.8,江西省,南昌市,青山湖区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,15.0,109.9995,7.8,江西省,吉安市,新干县
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,15.0,109.9995,7.8,江西省,吉安市,遂川县
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.7537,7.8,江西省,景德镇市,珠山区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,河北省,廊坊市,广阳区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,河南省,信阳市,光山县
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,浙江省,台州市,温岭市
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,15.0,109.9995,7.8,浙江省,嘉兴市,嘉善县
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,浙江省,嘉兴市,海宁市
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,40.0,286.0,7.8,浙江省,宁波市,奉化区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐TOTOLE调味旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,2.0,18.9,7.8,浙江省,宁波市,慈溪市
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,2.5119,7.8,浙江省,杭州市,上城区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,40.0,266.0,7.8,浙江省,杭州市,萧山区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,15.0,109.9995,7.8,浙江省,绍兴市,柯桥区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐TOTOLE调味旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,浙江省,衢州市,衢州市
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,浙江省,金华市,义乌市
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.7537,7.8,浙江省,金华市,义乌市
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,4.0,29.36,7.8,浙江省,金华市,婺城区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,15.0,94.9995,7.8,浙江省,金华市,金东区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,8.2098,7.8,海南省,海口市,琼山区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.2976,7.8,海南省,海口市,龙华区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐家凯专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,15.0,109.9995,7.8,海南省,白沙黎族自治县,邦溪镇
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,8.3949,7.8,湖北省,武汉市,其他区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,8.2098,7.8,湖北省,武汉市,江汉区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,湖北省,荆州市,沙市区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐TOTOLE调味旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,湖北省,荆门市,东宝区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,8.1437,7.8,湖北省,黄冈市,黄州区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,湖南省,湘潭市,湘乡市
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,湖南省,衡阳市,蒸湘区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,湖南省,长沙市,开福区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐TOTOLE调味旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,湖南省,长沙市,芙蓉区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐TOTOLE调味旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,甘肃省,兰州市,城关区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,福建省,泉州市,南安市
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.7537,7.8,福建省,泉州市,石狮市
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,4.0,30.9,7.8,福建省,福州市,长乐区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,80.0,566.28,7.8,贵州省,毕节市,黔西市
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,40.0,286.0,7.8,贵州省,黔南布依族苗族自治州,福泉市
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,辽宁省,大连市,甘井子区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,40.0,286.0,7.8,重庆,重庆市,其他区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,8.4875,7.8,陕西省,咸阳市,渭城区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,8.2098,7.8,陕西省,西安市,未央区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,陕西省,西安市,长安区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.2778,7.8,黑龙江省,哈尔滨市,木兰县
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,黑龙江省,鸡西市,鸡东县
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,黑龙江省,鸡西市,鸡冠区
3月,2026-03-30,2026,3,30,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,20.0,147.2,7.8,黑龙江省,齐齐哈尔市,拜泉县
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,上海,上海市,嘉定区
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,上海,上海市,奉贤区
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,2.0,17.9,7.8,上海,上海市,普陀区
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.6,7.8,上海,上海市,松江区
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,2.0,15.4084,7.8,上海,上海市,青浦区
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐TOTOLE调味旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,2.0,18.9,7.8,云南省,大理白族自治州,宾川县
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,15.0,109.9995,7.8,内蒙古自治区,乌海市,海南区
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,8.0,58.1904,7.8,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,北京,北京市,密云区
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,北京,北京市,怀柔区
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.7537,7.8,北京,北京市,昌平区
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐TOTOLE调味旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.9,7.8,吉林省,长春市,绿园区
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,3.0,20.7201,7.8,四川省,成都市,双流区
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.2315,7.8,四川省,遂宁市,大英县
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,8.58,7.8,天津,天津市,津南区
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,3.0,25.8999,7.8,安徽省,合肥市,包河区
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,安徽省,宣城市,宁国市
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,安徽省,芜湖市,弋江区
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,3.0,20.2101,7.8,安徽省,蚌埠市,龙子湖区
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.6,7.8,安徽省,阜阳市,临泉县
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,2.0,17.1204,7.8,安徽省,阜阳市,颍州区
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,9.122,7.8,安徽省,阜阳市,颍州区
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,15.0,109.9995,7.8,山东省,枣庄市,滕州市
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,7.7537,7.8,山东省,淄博市,张店区
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐TOTOLE调味旗舰店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,1.0,10.9,7.8,山东省,淄博市,沂源县
3月,2026-03-31,2026,3,31,家凯拼多多,太太乐调味料专卖店,9126682,A01三鲜鸡精40x180克(二维码),太太乐三鲜鸡精调味料40×180g（二维码）,三鲜鸡精,15.0,109.9995,7.8,山东省,潍坊市,寒亭区
